"screen_name","status_id","created_at","text","favorite_count","retweet_count","display_text_width","lang","urls_expanded_url","media_type","source","hashtags","is_retweet"
"ONU_es","xx1657732505511038976","2023-05-14 13:00:03","La educación de calidad no es un lujo, es un derecho humano.

Conoce cómo los #ObjetivosMundiales pueden ayudar a garantizar una educación inclusiva y de calidad para todos. https://t.co/7oROokGbr8 https://t.co/FFWJcJ2iZC",1512,716,197,"es","https://www.un.org/sustainabledevelopment/es/education/","photo","TweetDeck","ObjetivosMundiales",FALSE
"ONU_es","xx1657672098578563072","2023-05-14 09:00:01","A pesar de las dificultades, conflictos y crisis, las madres logran lo imposible: cuidar de sus hijos e hijas, trabajar y demás responsabilidades.

El 14 de mayo, #DíaDeLaMadre, celebremos la fuerza y valentía de las madres de todo el mundo.

Via @unfpa_lac https://t.co/qik6J3Hq0G",279,123,257,"es",,"photo","TweetDeck","DíaDeLaMadre",FALSE
"ONU_es","xx1657551302082060293","2023-05-14 01:00:00","Los mensajes de odio en línea puede causar daño en la vida real.

Di #NoAlOdio:
<U+0001F4A0> Haz de tus redes sociales una zona libre de odio.
<U+0001F4A0> Verifica los datos antes de compartirlos.
<U+0001F4A0> Comparte mensajes de tolerancia e igualdad.
<U+0001F4A0> Apoya a los que son blanco de mensajes de odio. https://t.co/nZCsp8byAV",283,165,271,"es",,"photo","TweetDeck","NoAlOdio",FALSE
"ONU_es","xx1657490903316017157","2023-05-13 21:00:00","La crisis climática es una crisis del agua.

Pero todos podemos ser parte de la solución:

<U+0001F955> Come más vegetales

<U+0001F6BF> Toma duchas más cortas

<U+0001F455> Compra de segunda mano

Obtén más consejos para tomar #AcciónPorElAgua y #ActúaAhora. https://t.co/qp5Ht28bjG https://t.co/fmig90zcJp",318,166,250,"es","https://www.un.org/sustainabledevelopment/es/","photo","TweetDeck","AcciónPorElAgua ActúaAhora",FALSE
"ONU_es","xx1657430508106575873","2023-05-13 17:00:01","La difusión de información falsa puede poner en peligro a las personas, porque impide que reciban información certera que las puede proteger en una situación de crisis.

<U+274C> No compartas rumores.

<U+2705> Elige contenidos verificados y obtenidos de fuentes fiables. https://t.co/nNTO72oYBi",202,137,257,"es",,"photo","TweetDeck",,FALSE
"ONU_es","xx1657370115002994689","2023-05-13 13:00:02","Todo el mundo tiene derecho a la vida, a la libertad y a la seguridad de su persona.

@ACNURamericas trabaja para salvar vidas, proteger los derechos y construir un futuro mejor para los refugiados. #ConLosRefugiados https://t.co/KEcznPSsHE",316,147,216,"es",,"photo","TweetDeck","ConLosRefugiados",FALSE
"ONU_es","xx1657309716358340609","2023-05-13 09:00:02","Las aves migratorias se embarcan en largos y peligrosos viajes.

Lamentablemente, el impacto de las actividades humanas, como la contaminación por plásticos, amenaza su supervivencia.

#ActúaAhora para proteger a estas magníficas criaturas. https://t.co/BMjRPTYAKA https://t.co/FWupAbQSS8",312,136,264,"es","https://www.un.org/es/actnow","photo","TweetDeck","ActúaAhora",FALSE
"ONU_es","xx1657188916833976322","2023-05-13 01:00:01","El aumento de las temperaturas está provocando la pérdida de hábitats, la extinción de especies y una disminución de la biodiversidad.

No podemos darnos el lujo de ignorar esta crisis por más tiempo. 

#ActúaAhora para proteger el planeta. https://t.co/BMjRPTZ8A8 vía @CMNUCC https://t.co/ra2BQZ6Tja",297,200,276,"es","https://www.un.org/es/actnow","photo","TweetDeck","ActúaAhora",FALSE
"ONU_es","xx1657128514414575623","2023-05-12 21:00:00","La migración de las aves es una de las maravillas de la naturaleza.

Sin embargo, muchas de esas especies están en peligro por culpa de las actividades humanas.

El #DíaMundialDeLasAvesMigratorias, llama a protegerlas para garantizar su supervivencia. https://t.co/XWuiAYAG6c https://t.co/gSs3hcKMKR",414,181,275,"es","https://www.worldmigratorybirdday.org/","photo","TweetDeck","DíaMundialDeLasAvesMigratorias",FALSE
"ONU_es","xx1657068126603988993","2023-05-12 17:00:02","Las plantas <U+0001F331>son bonitas y también vitales.

Proporcionan aire fresco, nos dan alimentos y medicinas.

Sin ellas, simplemente no existiríamos.

Muestra tu amor <U+0001F49A> por las plantas, en este #DiaDeLaSanidadVegetal y siempre. https://t.co/QwJKPlM6jh https://t.co/4nWHb3EKFW",202,111,244,"es","https://www.fao.org/plant-health-day/es","photo","TweetDeck Web App","DiaDeLaSanidadVegetal",FALSE
"ONU_es","xx1657007722368315397","2023-05-12 13:00:01","El mundo enfrenta un gran déficit de enfermeras y parteras.

Si queremos lograr la #SaludParaTodos, necesitamos suficiente personal capacitado y bien pagado.

Invertir en enfermeras y matronas es una decisión inteligente. https://t.co/9iemvKwPAq #DíaDeLaEnfermería https://t.co/LreiJ32UYV",481,234,264,"es","https://www.who.int/es/news-room/fact-sheets/detail/nursing-and-midwifery","photo","TweetDeck","SaludParaTodos DíaDeLaEnfermería",FALSE
"ONU_es","xx1656947328090263552","2023-05-12 09:00:02","Las plantas <U+0001F331><U+0001F332> son vitales: dependemos de ellas para el 80% de los alimentos que comemos y el 98% del oxígeno que respiramos.

Más de la @FAO_enEspanol en el #DíaDeLaSanidadVegetal https://t.co/QwJKPlM6jh https://t.co/RBr8yQPoOs",293,138,204,"es","https://www.fao.org/plant-health-day/es","photo","Twitter Media Studio","DíaDeLaSanidadVegetal",FALSE
"ONU_es","xx1656826531099086848","2023-05-12 01:00:02","El personal de enfermería es el pilar del servicio de salud.

Son los primeros y a veces los únicos que atienden a los pacientes.

Aprovecha el #DíaDeLaEnfermería, para darles el reconocimiento que merecen. https://t.co/9iemvKxnpY Via @WHO https://t.co/LzdauVT3G8",379,188,239,"es","https://www.who.int/es/news-room/fact-sheets/detail/nursing-and-midwifery","photo","TweetDeck","DíaDeLaEnfermería",FALSE
"ONU_es","xx1656766128818106369","2023-05-11 21:00:00","La destrucción de la naturaleza ha puesto en peligro la vegetación y a las personas.

Las plantas <U+0001F331><U+0001F332> son nuestra principal fuente de alimentos; tenemos que protegerlas.

Más de la @FAOenEspanol sobre el #DíaDeLaSanidadVegetal https://t.co/QwJKPlM6jh https://t.co/cLcvvlCwxV",175,86,249,"es","https://www.fao.org/plant-health-day/es","photo","TweetDeck","DíaDeLaSanidadVegetal",FALSE
"ONU_es","xx1656715589425954820","2023-05-11 17:39:11","Ir a la escuela es un derecho fundamental.

Sin embargo, millones de niñas no tienen esa oportunidad por culpa de las desigualdades de género.

Rompamos el círculo vicioso y demos a las niñas las habilidades que necesitan para progresar. Via @unfpa_lac https://t.co/prpO5tdagx",115,83,252,"es",,"photo","TweetDeck",,FALSE
"ONU_es","xx1656679809810931715","2023-05-11 15:17:00","<U+0001F49A>Nuestro futuro depende de cómo tratamos nuestros bosques hoy. 

Aquí tienes 6<U+20E3> razones para apreciar y cuidar los bosques.<U+0001F447>

#GeneraciónRestauración #ODS15 https://t.co/BSlH8MuVvm",0,148,140,"es",,,"Twitter Web App",,TRUE
"ONU_es","xx1656645343583387651","2023-05-11 13:00:03","Los ataques contra los periodistas son ataques contra la libertad de expresión.
Ahora, más que nunca, necesitamos información veraz y libertad de prensa.

Los periodistas #NoSonUnObjetivo. https://t.co/dQfjewe8f2",223,120,188,"es",,"photo","TweetDeck","NoSonUnObjetivo",FALSE
"ONU_es","xx1656584941231042560","2023-05-11 09:00:02","Sudán se enfrenta a una hambruna extrema debido al incremento de los precios de los alimentos a raíz de los combates.

Más de 19 millones de personas podrían verse afectadas.

@WFP_es trabaja sin descanso para atender a estas personas: https://t.co/hLxhFjBcLO https://t.co/I9Yk9J66bl",110,60,259,"es","https://es.wfp.org/historias/el-wfp-reanuda-la-entrega-de-asistencia-alimentaria-en-sudan-un-pais-devastado-por-crisis","photo","TweetDeck",,FALSE
"ONU_es","xx1656464136979587074","2023-05-11 01:00:00","Las palabras pueden ser armas. Los mensajes de odio en internet pueden traducirse en violencia y crueldad en el mundo real.

Haz de tus redes un lugar libre de odio.

#NoAlOdio 

<U+0001F517>https://t.co/hXrj7SqGFy https://t.co/LQm31XcQMK",561,310,203,"es","https://www.un.org/es/hate-speech","photo","TweetDeck","NoAlOdio",FALSE
"ONU_es","xx1656438906131296256","2023-05-10 23:19:45","<U+0001F333><U+0001F332><U+0001F334>Los bosques son el hábitat más diverso en la tierra, pero la deforestación amenaza la biodiversidad. 

Los bosques y la biodiversidad son demasiado preciosos para perderlos, ¡protejámoslos! 

#ODS15 #GeneraciónRestauración #UNForests https://t.co/Qj1Klj8Zgc",0,126,140,"es",,,"Twitter Web App",,TRUE
"ONU_es","xx1656403745033400321","2023-05-10 21:00:01","Las mujeres son la mitad de la población mundial, pero sólo el 26,5% de los representantes parlamentarios.

Necesitamos más mujeres participando activamente en democracia para lograr sociedades más justas e inclusivas. <U+0001F517> https://t.co/HrueRHnaHr https://t.co/JyA19orvcM",260,127,244,"es","https://www.unwomen.org/es/what-we-do/leadership-and-political-participation/facts-and-figures","photo","TweetDeck",,FALSE
"ONU_es","xx1656343342777761793","2023-05-10 17:00:00","Los derechos de las mujeres son derechos humanos innegociables.

Todas las mujeres y las niñas merecen una vida de dignidad y respeto.

@ONUMujeres trabaja para promover la igualdad de género y el empoderamiento de las mujeres en todas partes. https://t.co/E9CMKCJfgv https://t.co/anSPBR8KY0",531,263,267,"es","https://www.unwomen.org/es","photo","TweetDeck",,FALSE
"ONU_es","xx1656282942111457285","2023-05-10 13:00:00","<U+0001F333> Los bosques son héroes anónimos de la #AcciónClimática.

Almacenan más de 13.000 millones de toneladas de carbono en sus árboles y suelos.

Protegiendo los bosques, incluidos los reconocidos como patrimonio mundial, cuidamos del planeta y de la humanidad.

Vía @UNESCO_es https://t.co/glj5AYs1qm",486,288,273,"es",,"photo","TweetDeck","AcciónClimática",FALSE
"ONU_es","xx1656222544708476928","2023-05-10 09:00:00","""No puede haber paz sostenible sin solidaridad.

No hay cohesión social sin derechos humanos.

No hay justicia sin igualdad"".

– @antonioguterres reafirma la necesidad de trabajar juntos para lograr sociedades más sostenibles e inclusivas. <U+0001F517>https://t.co/ex8vq91Gw3 https://t.co/fBvli2gj1T",428,227,264,"es","https://news.un.org/es/story/2023/05/1520817","photo","TweetDeck",,FALSE
"ONU_es","xx1656101747650363394","2023-05-10 01:00:00","La salud mental no es un lujo reservado para unos pocos privilegiados.
Es un derecho básico.

En este #MesDeLaSaludMental, reclamemos mejor atención, sin distinciones, sólo brindando apoyo. Via @ACNURamericas https://t.co/zCMZRwo1qn",931,500,208,"es",,"photo","TweetDeck","MesDeLaSaludMental",FALSE
"ONU_es","xx1656041352314929169","2023-05-09 21:00:00","Cada año, se pierden 12 millones de hectáreas de bosques por culpa de la deforestación.

Los pueblos indígenas están al frente de los esfuerzos mundiales de conservación, pero necesitan mayor apoyo para proteger nuestro planeta. https://t.co/1U5FGnEFm3 via @unep_espanol https://t.co/xSKhLQNg7D",519,224,270,"es","https://www.unep.org/es/noticias-y-reportajes/reportajes/heroes-y-heroinas-anonimos-de-la-conservacion-los-pueblos","photo","TweetDeck",,FALSE
"ONU_es","xx1656040802164916224","2023-05-09 20:57:49","<U+2705> La #HigieneDeManos con regularidad es una acción sencilla que ayuda a evitar el contagio de enfermedades como la influenza, la COVID-19, el #cólera y otras. <U+0001F9FC> <U+0001F4A7> <U+0001FAF2>

¡Únete al movimiento, #LimpiaTusManos con frecuencia. https://t.co/iJd18CwsYh",0,57,140,"es",,,"Twitter Web App","HigieneDeManos",TRUE
"ONU_es","xx1655994521862144028","2023-05-09 17:53:55","Más de 4,5 millones de mujeres y bebés mueren cada año por causas prevenibles - una muerte cada 7 segundos.

La reducción de la mortalidad materna y neonatal se ha estancado desde 2015 por la poca inversión en salud. https://t.co/6Twdl8nXF6 https://t.co/eRZHrJ6hV6",86,58,240,"es","https://news.un.org/es/story/2023/05/1520807","photo","TweetDeck",,FALSE
"ONU_es","xx1655964316837789696","2023-05-09 15:53:54","Más del 90% del calor del calentamiento global se almacena en el océano, lo que tiene graves consecuencias para los ecosistemas costeros y las comunidades que dependen de ellos.

¡Es hora de tomar medidas para proteger nuestro océano y nuestro planeta! <U+0001F30F>

https://t.co/5Tlehd1EFh https://t.co/HGzJm2xQdF",0,94,140,"es",,,"Twitter for iPhone",,TRUE
"ONU_es","xx1655920562345250822","2023-05-09 13:00:02","Los refugiados han dejado todo atrás para salvar sus vidas de la guerra, la persecución y el peligro.

Eso no significa que deban renunciar a sus sueños.

Apoyemos su derecho de trabajar y seguir una carrera. #ConLosRefugiados Via @ACNURamericas https://t.co/0Eluvzc3EC",118,51,245,"es",,"photo","TweetDeck","ConLosRefugiados",FALSE
"ONU_es","xx1655860158323478530","2023-05-09 09:00:00","Nadie debería tener que enfrentarse solo a problemas de salud mental. Sin embargo, demasiados niños y jóvenes lo hacen.

@UNICEFenEspanol comparte información para padres y cuidadores sobre la salud mental.  https://t.co/Xj0R51kb5P #MesDeLaSaludMental https://t.co/gVAoel17qs",293,161,251,"es","https://www.unicef.org/es/crianza/siete-mitos-sobre-salud-mental","photo","TweetDeck","MesDeLaSaludMental",FALSE
"ONU_es","xx1655739363077021696","2023-05-09 01:00:00","Podemos tener diferentes orígenes, culturas y creencias, pero una cosa nos une: nuestra libertad e igualdad inherentes.

La Declaración Universal de los Derechos Humanos cumple 75 años y es más relevante que nunca.

#DefiendeLosDerechosHumanos, siempre. https://t.co/0ztgmMJup6 https://t.co/FCZuYK3Ea5",375,194,277,"es","https://www.standup4humanrights.org/es/","photo","TweetDeck","DefiendeLosDerechosHumanos",FALSE
"ONU_es","xx1655678961882664963","2023-05-08 21:00:00","La educación de calidad no es un lujo, es un derecho humano.

Conoce cómo los #ObjetivosMundiales pueden ayudar a garantizar una educación inclusiva y de calidad para todos. https://t.co/7oROokGbr8 https://t.co/K1BZugeW8D",973,477,197,"es","https://www.un.org/sustainabledevelopment/es/education/","photo","TweetDeck","ObjetivosMundiales",FALSE
"ONU_es","xx1655656850535096329","2023-05-08 19:32:08","Una nutrición adecuada es una necesidad básica <U+0001F957><U+0001F499>

WFP cree que también es la base para una vida plena y digna <U+0001F30E> https://t.co/rxY2tlJiMx",0,16,140,"es",,,"Twitter Web App",,TRUE
"ONU_es","xx1655622234248032277","2023-05-08 17:14:35","<U+0001F333> Los bosques son héroes anónimos de la #AcciónClimática.

Cubren el 31% de la superficie terrestre, albergan el 80% de las especies terrestres y almacenan 13.000 millones de toneladas de carbono.

Protegiendo los bosques aseguramos nuestro futuro: https://t.co/xyfrEcUSwI https://t.co/0ldQc1jYSE",408,198,272,"es","https://www.un.org/sustainabledevelopment/es/biodiversity/","photo","TweetDeck","AcciónClimática",FALSE
"ONU_es","xx1655558176735993858","2023-05-08 13:00:02","Los #ObjetivosMundiales son nuestro plan para lograr un mundo mejor y más sostenible.

Conoce los 17 Objetivos creados para transformar nuestro futuro. https://t.co/qp5Ht28bjG https://t.co/vBWmVwzTit",744,442,175,"es","https://www.un.org/sustainabledevelopment/es/","photo","TweetDeck","ObjetivosMundiales",FALSE
"ONU_es","xx1655497768528494598","2023-05-08 09:00:00","La ONU se creó después de la II Guerra Mundial para proteger a las generaciones futuras del flagelo de la guerra.

Hoy, seguimos trabajando por la paz y la dignidad para todos.

Esta semana recordamos a los que perdieron la vida durante esa gran contienda. https://t.co/9gbOMY6M4n https://t.co/OqjSldBpJu",498,184,280,"es","https://www.un.org/es/observances/second-world-war-remembrance-days","photo","TweetDeck",,FALSE
